ID,X,Y,Population,Elevation,Weight,clusters,Weight_2,ID1,ID2,line_lengt,i
"6962",223452.838099999993574,8539554.028999999165535,"2",325.105010999999990,7.049226647392598,"9",71873.466985632534488,"6962","6946",1015.713611854517694,"190"
"6971",224468.007000000012340,8539587.072000000625849,"20",333.494995100000096,7.023330931589335,"9",71470.380597007300821,"6962","6971",1015.706520298232931,"191"
"6971",224468.007000000012340,8539587.072000000625849,"20",333.494995100000096,7.023330931589335,"9",71613.714846179398592,"6971","6979",1015.699461301364977,"192"
"6979",225483.168999999994412,8539620.109999999403954,"0",351.774993900000027,7.075745076213797,"9",71613.714846179398592,"6971","6979",1015.699461301364977,"193"
"6979",225483.168999999994412,8539620.109999999403954,"0",351.774993900000027,7.075745076213797,"9",71638.687423367839074,"6979","6989",1015.692602221314246,"194"
"6986",226598.626699999993434,8536698.065999999642372,"0",353.322997999999984,7.140896124103472,"9",69762.112069305541809,"6986","6987",985.595472044216876,"195"
"6986",226598.626699999993434,8536698.065999999642372,"0",353.322997999999984,7.140896124103472,"9",71946.977024770530988,"6986","6996",1015.676466423598868,"196"
"6987",226565.186099999991711,8537683.094000000506639,"0",354.467987100000016,7.015432100327463,"9",69762.112069305541809,"6986","6987",985.595472044216876,"197"
"6987",226565.186099999991711,8537683.094000000506639,"0",354.467987100000016,7.015432100327463,"9",69176.226932697274606,"6987","6988",985.592253249219311,"198"
"6988",226531.752000000007683,8538668.118999999016523,"0",354.766998300000012,7.022061299427993,"9",69176.226932697274606,"6987","6988",985.592253249219311,"199"
"6988",226531.752000000007683,8538668.118999999016523,"0",354.766998300000012,7.022061299427993,"9",69250.410521552825230,"6988","6989",985.591036740747199,"200"
"6989",226498.324300000007497,8539653.142999999225140,"0",356.300994899999978,7.030486676817354,"9",71638.687423367839074,"6979","6989",1015.692602221314246,"201"
"6989",226498.324300000007497,8539653.142999999225140,"0",356.300994899999978,7.030486676817354,"9",69250.410521552825230,"6988","6989",985.591036740747199,"202"
"6996",227613.765400000003865,8536731.112999999895692,"8",348.906005900000025,7.026272078444476,"9",71946.977024770530988,"6986","6996",1015.676466423598868,"203"
"6996",227613.765400000003865,8536731.112999999895692,"8",348.906005900000025,7.026272078444476,"9",99673.949616076133680,"6996","7005",1416.248734744734065,"204"
"7005",228662.337800000008428,8535779.138000000268221,"2",351.917999300000020,7.049465008930461,"9",99673.949616076133680,"6996","7005",1416.248734744734065,"205"
"7005",228662.337800000008428,8535779.138000000268221,"2",351.917999300000020,7.049465008930461,"9",113931.197796030668542,"7005","7013",1416.240191132288373,"206"
"7013",229710.903200000000652,8534827.167999999597669,"0",341.908996600000023,9.039381129718155,"9",113931.197796030668542,"7005","7013",1416.240191132288373,"207"
"7013",229710.903200000000652,8534827.167999999597669,"0",341.908996600000023,9.039381129718155,"9",81600.868340299974079,"7013","7023",1015.649615540016157,"208"
"7023",230726.015099999989616,8534860.212999999523163,"0",340.709014900000000,7.029312273510838,"9",81600.868340299974079,"7013","7023",1015.649615540016157,"209"
"7023",230726.015099999989616,8534860.212999999523163,"0",340.709014900000000,7.029312273510838,"9",71462.939021195576061,"7023","7033",1015.642691359083642,"210"
"7033",231741.120300000009593,8534893.251000000163913,"0",358.713012699999979,7.040933918140698,"9",71462.939021195576061,"7023","7033",1015.642691359083642,"211"
"7033",231741.120300000009593,8534893.251000000163913,"0",358.713012699999979,7.040933918140698,"9",99659.374659811262973,"7033","7039",1416.214823295133556,"212"
"7039",232789.658699999999953,8533941.288999998942018,"0",356.356994600000064,7.033094274977152,"9",99659.374659811262973,"7033","7039",1416.214823295133556,"213"
"7039",232789.658699999999953,8533941.288999998942018,"0",356.356994600000064,7.033094274977152,"9",99654.745854588400107,"7039","7043",1416.085266289684569,"214"
"7043",233836.168800000014016,8532987.289999999105930,"0",335.441986100000008,7.040052393812410,"9",99654.745854588400107,"7039","7043",1416.085266289684569,"215"
"7043",233836.168800000014016,8532987.289999999105930,"0",335.441986100000008,7.040052393812410,"9",113685.259562711173203,"7043","5845",1416.324417521264422,"216"
