Unnamed_ 0,ID,X,Y,Population,Elevation,Weight,clusters,ID1,ID2,Weight_2,id_2,line_lengt,i
"6470","6471",245840.789799999998650,8508728.527999999001622,"0",400.467010500000015,7.251932706169073,"9","6412","6471",72562.492808967595920,0.000000000000000,1015.463381164783300,"218"
"6470","6471",245840.789799999998650,8508728.527999999001622,"0",400.467010500000015,7.251932706169073,"9","6471","6526",55084.089437913164147,0.000000000000000,1015.456856122778390,"219"
"6473","6474",245740.141700000007404,8511683.486999999731779,"0",375.079986599999984,1.000000000000000,"9","6416","6474",14162.924036825637813,0.000000000000000,1416.106560394533062,"220"
"6473","6474",245740.141700000007404,8511683.486999999731779,"0",375.079986599999984,1.000000000000000,"9","6474","6528",14161.519797652499619,0.000000000000000,1416.097874515213334,"221"
"6473","6474",245740.141700000007404,8511683.486999999731779,"0",375.079986599999984,1.000000000000000,"9","6474","6530",57923.111324961413629,0.000000000000000,1414.084320082618433,"222"
"6475","6476",245673.072799999994459,8513653.445000000298023,"0",577.796997099999999,5.181712734605341,"9","6476","6477",46217.263870157512429,0.000000000000000,985.545386968309685,"223"
"6475","6476",245673.072799999994459,8513653.445000000298023,"0",577.796997099999999,5.181712734605341,"9","6476","6530",87834.014020214890479,0.000000000000000,1416.098871978537318,"224"
"6476","6477",245639.547300000005635,8514638.419999999925494,"0",452.497985799999981,4.122416817069333,"9","6476","6477",46217.263870157512429,0.000000000000000,985.545386968309685,"225"
"6476","6477",245639.547300000005635,8514638.419999999925494,"0",452.497985799999981,4.122416817069333,"9","6477","6478",25256.572677282179939,0.000000000000000,985.542184620331909,"226"
"6477","6478",245606.027800000010757,8515623.392000000923872,"0",418.763000499999976,1.000000000000000,"9","6477","6478",25256.572677282179939,0.000000000000000,985.542184620331909,"227"
"6477","6478",245606.027800000010757,8515623.392000000923872,"0",418.763000499999976,1.000000000000000,"9","6478","6479",9866.397051536701838,0.000000000000000,985.538985704416064,"228"
"6478","6479",245572.514200000005076,8516608.360999999567866,"0",465.355011000000104,1.000000000000000,"9","6478","6479",9866.397051536701838,0.000000000000000,985.538985704416064,"229"
"6478","6479",245572.514200000005076,8516608.360999999567866,"0",465.355011000000104,1.000000000000000,"9","6479","6480",21051.148369274098513,0.000000000000000,985.535783426350349,"230"
"6478","6479",245572.514200000005076,8516608.360999999567866,"0",465.355011000000104,1.000000000000000,"9","6479","6534",39219.565245411708020,0.000000000000000,1015.486242239300054,"231"
"6479","6480",245539.006599999993341,8517593.326999999582767,"0",605.132995600000186,3.229691555101907,"9","6422","6480",44318.908779246456106,0.000000000000000,1416.110378957951298,"232"
"6479","6480",245539.006599999993341,8517593.326999999582767,"0",605.132995600000186,3.229691555101907,"9","6479","6480",21051.148369274098513,0.000000000000000,985.535783426350349,"233"
"6486","6487",245002.412299999996321,8524501.058000000193715,"21",353.089996299999996,7.089119931596582,"9","6428","6487",51681.662372300233983,0.000000000000000,714.262683562009443,"234"
"6521","6522",246989.970800000010058,8504821.692999999970198,"3",441.248992900000019,7.206653867634961,"9","6522","6523",63066.425261833755940,0.000000000000000,985.568063278594423,"235"
"6521","6522",246989.970800000010058,8504821.692999999970198,"3",441.248992900000019,7.206653867634961,"9","6522","6569",59399.243194190312352,0.000000000000000,1015.435188054857349,"236"
"6522","6523",246956.395699999993667,8505806.688999999314547,"11",398.859985400000028,5.579510201007278,"9","6522","6523",63066.425261833755940,0.000000000000000,985.568063278594423,"237"
"6522","6523",246956.395699999993667,8505806.688999999314547,"11",398.859985400000028,5.579510201007278,"9","6523","6524",47120.835222558875103,0.000000000000000,985.563861218488341,"238"
"6523","6524",246922.826600000000326,8506791.680999999865890,"3",376.460998500000017,3.980229631129229,"9","6523","6524",47120.835222558875103,0.000000000000000,985.563861218488341,"239"
"6523","6524",246922.826600000000326,8506791.680999999865890,"3",376.460998500000017,3.980229631129229,"9","6524","6525",24542.575759822284454,0.000000000000000,985.561661437111979,"240"
"6524","6525",246889.263399999996182,8507776.671000000089407,"0",385.173004199999980,1.000000000000000,"9","6524","6525",24542.575759822284454,0.000000000000000,985.561661437111979,"241"
"6524","6525",246889.263399999996182,8507776.671000000089407,"0",385.173004199999980,1.000000000000000,"9","6525","6526",22617.456202362882323,0.000000000000000,985.557462849547733,"242"
"6525","6526",246855.706100000010338,8508761.656999999657273,"2",359.014007600000014,3.588163412670398,"9","6471","6526",55084.089437913164147,0.000000000000000,1015.456856122778390,"243"
"6525","6526",246855.706100000010338,8508761.656999999657273,"2",359.014007600000014,3.588163412670398,"9","6525","6526",22617.456202362882323,0.000000000000000,985.557462849547733,"244"
"6525","6526",246855.706100000010338,8508761.656999999657273,"2",359.014007600000014,3.588163412670398,"9","6526","6527",33068.338447982030630,0.000000000000000,985.554263718040602,"245"
"6526","6527",246822.154700000013690,8509746.640000000596046,"18",359.903015100000005,3.122441210932148,"9","6526","6527",33068.338447982030630,0.000000000000000,985.554263718040602,"246"
"6526","6527",246822.154700000013690,8509746.640000000596046,"18",359.903015100000005,3.122441210932148,"9","6527","6528",20314.484016951140802,0.000000000000000,985.552060633883684,"247"
"6527","6528",246788.609300000010990,8510731.620999999344349,"16",362.700988800000005,1.000000000000000,"9","6474","6528",14161.519797652499619,0.000000000000000,1416.097874515213334,"248"
"6527","6528",246788.609300000010990,8510731.620999999344349,"16",362.700988800000005,1.000000000000000,"9","6527","6528",20314.484016951140802,0.000000000000000,985.552060633883684,"249"
"6529","6530",246721.536300000007031,8512701.572999998927116,"0",457.125000000000000,7.178559434108347,"9","6474","6530",57923.111324961413629,0.000000000000000,1414.084320082618433,"250"
"6529","6530",246721.536300000007031,8512701.572999998927116,"0",457.125000000000000,7.178559434108347,"9","6476","6530",87834.014020214890479,0.000000000000000,1416.098871978537318,"251"
"6529","6530",246721.536300000007031,8512701.572999998927116,"0",457.125000000000000,7.178559434108347,"9","6530","6576",83318.095020437860512,0.000000000000000,1416.091530476618800,"252"
"6533","6534",246587.461500000004889,8516641.440999999642372,"9",355.553008999999975,6.679530393568490,"9","6479","6534",39219.565245411708020,0.000000000000000,1015.486242239300054,"253"
"6568","6569",248004.864800000010291,8504854.841000000014901,"0",491.276001000000008,4.478441958270539,"9","6522","6569",59399.243194190312352,0.000000000000000,1015.435188054857349,"254"
"6568","6569",248004.864800000010291,8504854.841000000014901,"0",491.276001000000008,4.478441958270539,"9","6569","6604",40607.185235360062507,0.000000000000000,1015.428895457653880,"255"
"6575","6576",247769.991700000013225,8511749.702999999746680,"0",381.184997599999974,4.571888605832181,"9","6530","6576",83318.095020437860512,0.000000000000000,1416.091530476618800,"256"
"6575","6576",247769.991700000013225,8511749.702999999746680,"0",381.184997599999974,4.571888605832181,"9","6576","6611",40239.566795576625736,0.000000000000000,1015.455278142540237,"257"
"6603","6604",249019.752700000011828,8504887.982999999076128,"2",362.156005900000025,3.455707101866532,"9","6569","6604",40607.185235360062507,0.000000000000000,1015.428895457653880,"258"
