ID,X,Y,Population,Elevation,Slope,Land_cover,River_flow,Road_dist,M,PS,Unnamed_ 0,Weight,clusters,layer,path
"5626",232949.045199999993201,8499431.496999999508262,"0",1188.510009999999966,9.955745154000001,"1",,731.423502399999961,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5627",232915.381699999998091,8500416.597999999299645,"0",1167.479980000000069,4.663795305000000,"1",,1226.559324999999944,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5628",232881.724599999986822,8501401.695000000298023,"0",1110.040038999999979,7.522856984000000,"1",,1690.808097000000089,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5629",232848.073700000008103,8502386.788000000640750,"6",1076.349975999999970,9.746311804999999,"1",,1827.699221999999963,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5630",232814.429000000003725,8503371.879000000655651,"0",1069.430053999999927,15.537139440000001,"1",,2015.050745000000006,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5682",234166.093900000007125,8493554.133999999612570,"0",1064.869995000000017,6.646828425000000,"5",,1344.418014000000085,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5683",234132.397300000011455,8494539.246999999508262,"0",1033.000000000000000,4.121407677000000,"5",,378.747935499999983,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5684",234098.706899999990128,8495524.357000000774860,"0",1037.839966000000004,2.973515529000000,"5",,296.193682400000000,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5685",234065.022700000001350,8496509.463999999687076,"0",1017.640014999999948,7.584691523000000,"5",,242.179673199999996,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5686",234031.344799999991665,8497494.567999999970198,"0",1049.420043999999962,8.938548184000000,"5",,517.883289900000022,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5687",233997.673100000014529,8498479.667999999597669,"0",1092.420043999999962,11.156915860000000,"5",,388.176637700000015,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5688",233964.007699999987381,8499464.765000000596046,"0",1054.959961000000021,7.731181604000000,"5",,38.629892060000003,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5689",233930.348399999988033,8500449.858999999240041,"0",1049.510009999999966,5.834958159000000,"1",,486.657828199999983,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5690",233896.695500000001630,8501434.948999999091029,"0",1095.479980000000069,8.746759850000000,"1",,1149.954543999999942,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5691",233863.048700000013923,8502420.037000000476837,"2",985.015014599999972,2.172521398000000,"1",,1743.597070999999914,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5692",233829.408200000005309,8503405.120999999344349,"0",1070.780029000000013,12.043742000000000,"1",,1932.927208999999948,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5744",235181.024100000009639,8493587.434000000357628,"0",935.760986300000013,15.326486070000000,"5",,1728.826974000000064,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5745",235147.331800000014482,8494572.540999999269843,"0",887.153991700000006,7.440505847000000,"5",,992.022715299999959,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5746",235113.645799999998417,8495557.644999999552965,"0",932.255004900000017,16.115351010000001,"5",,279.674077099999977,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5747",235079.965900000010151,8496542.744999999180436,"0",818.926025399999958,7.695646606000000,"1",,431.657757000000004,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5748",235046.292300000000978,8497527.842000000178814,"0",858.400024400000007,19.867837139999999,"1",,893.251406500000030,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5749",235012.624799999990501,8498512.936000000685453,"0",1009.789978000000019,7.123602458000000,"1",,1195.835847999999942,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5750",234978.963599999988219,8499498.026000000536442,"0",1011.099975999999970,12.045788580000000,"5",,894.496206000000029,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5751",234945.308599999989383,8500483.114000000059605,"0",1033.109985000000052,11.842429429999999,"5",,89.506384339999997,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5752",234911.659799999993993,8501468.198000000789762,"0",1043.280029000000013,6.409294157000000,"1",,442.614387899999997,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5753",234878.017200000002049,8502453.278999999165535,"0",971.718017600000053,11.080858420000000,"1",,883.307767399999989,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5754",234844.380899999989197,8503438.356000000610948,"0",1110.689941000000090,14.223938499999999,"5",,968.390272399999958,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5755",234810.750700000004144,8504423.430999999865890,"0",1048.699951000000056,3.912566321000000,"1",,1602.542009999999891,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5806",236195.947799999994459,8493620.728000000119209,"0",1043.390014999999948,27.303619470000001,"5",,2373.027265000000170,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5807",236162.259900000004563,8494605.827999999746680,"0",831.219970699999976,16.267567390000000,"5",,1681.521142999999938,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5808",236128.578100000013364,8495590.925000000745058,"0",791.166015600000037,22.283456990000001,"5",,1257.570390999999972,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5809",236094.902600000001257,8496576.018999999389052,"0",766.971008299999994,24.423088730000000,"5",,1359.839261000000079,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5810",236061.233199999987846,8497561.109999999403954,"0",887.591980000000035,7.034902690000000,"5",,1662.423279999999977,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5811",236027.570100000011735,8498546.197000000625849,"0",848.887023900000031,10.263078660000000,"5",,2156.642832999999882,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5812",235993.913100000005215,8499531.280999999493361,"0",956.666992199999981,22.273702589999999,"5",,1504.915117999999893,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5813",235960.262300000002142,8500516.361999999731779,"0",976.168029799999999,5.698475991000000,"5",,945.500806499999953,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
"5814",235926.617700000002515,8501501.439999999478459,"0",985.950988800000005,3.659590182000000,"5",,490.353015400000004,"0","0",,,,Cavalcante TOTAL,C:\Users\Asus\Desktop\Vinicius\Cavalcante TOTAL.shp|layername=Cavalcante TOTAL
