id,Population,Elevation,Slope,Landcover,Riverflow,NAME,Road_dist,Cluster,Weight,xcoord,ycoord,X,Y,Unnamed_ 0,clusters,layer,path
"340","0",1086.619995000000017,,,,,,,6.000000000000000,,,867160.6925,8501876.436,"2535","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"341","0",1185.949951000000056,,,,,,,6.000000000000000,,,868271.9499,8492020.713,"2577","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"342","0",1131.949951000000056,,,,,,,6.000000000000000,,,868262.4941,8493007.147,"2578","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"343","0",1030.469970999999987,,,,,,,6.000000000000000,,,868253.0291,8493993.578,"2579","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"344","0",1052.750000000000000,,,,,,,6.000000000000000,,,868243.5551,8494980.004,"2580","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"345","0",1130.150024000000030,,,,,,,6.000000000000000,,,868234.072,8495966.427,"2581","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"346","0",1107.469970999999987,,,,,,,6.000000000000000,,,868224.5798,8496952.845,"2582","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"347","0",1072.489990000000034,,,,,,,6.000000000000000,,,868215.0785,8497939.26,"2583","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"348","0",1101.130004999999983,,,,,,,4.534125125000000,,,868205.5681,8498925.671,"2584","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"349","0",1092.050048999999944,,,,,,,2.391898979500000,,,868196.0487,8499912.078,"2585","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"350","0",1063.199951000000056,,,,,,,6.000000000000000,,,868186.5201,8500898.482,"2586","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"351","0",1218.599975999999970,,,,,,,6.000000000000000,,,869288.2129,8492029.061,"2629","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"352","0",1130.060058999999910,,,,,,,6.000000000000000,,,869278.7608,8493015.504,"2630","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"353","0",1061.050048999999944,,,,,,,6.000000000000000,,,869269.2996,8494001.944,"2631","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"354","0",839.935974100000180,,,,,,,6.000000000000000,,,869259.8293,8494988.379,"2632","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"355","0",1129.949951000000056,,,,,,,6.000000000000000,,,869250.3498,8495974.811,"2633","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"356","0",1190.939941000000090,,,,,,,6.000000000000000,,,869240.8613,8496961.239,"2634","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"357","0",1107.709961000000021,,,,,,,6.000000000000000,,,869231.3637,8497947.663,"2635","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"358","0",1104.939941000000090,,,,,,,5.258256145500001,,,869221.8569,8498934.083,"2636","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"359","0",1107.359985000000052,,,,,,,1.548681083000000,,,869212.3411,8499920.499,"2637","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"360","0",1104.599975999999970,,,,,,,6.000000000000000,,,869202.8161,8500906.912,"2638","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"361","0",1082.949951000000056,,,,,,,6.000000000000000,,,870285.5796,8494010.304,"2683","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"362","0",1073.400024000000030,,,,,,,6.000000000000000,,,870276.1129,8494996.749,"2684","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"363","0",1020.250000000000000,,,,,,,6.000000000000000,,,870266.6372,8495983.19,"2685","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"364","0",1069.859985000000052,,,,,,,6.000000000000000,,,870257.1524,8496969.627,"2686","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"365","0",1123.410033999999996,,,,,,,6.000000000000000,,,870247.6584,8497956.06,"2687","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"366","0",1205.640014999999948,,,,,,,4.491082230000000,,,870238.1552,8498942.489,"2688","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"367","0",1105.920043999999962,,,,,,,6.000000000000000,,,871282.9342,8495991.563,"2737","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"368","0",1060.930053999999927,,,,,,,6.000000000000000,,,871273.453,8496978.009,"2738","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
