id,Population,Elevation,Slope,Landcover,Riverflow,NAME,Road_dist,Cluster,Weight,X,Y,PS,Unnamed_ 0,clusters,layer,path
"245","0",1071.930053999999927,,,,,,,6.000000000000000,862108.033700000029057,8498875.078999999910593,"0","2272","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"246","0",1092.390014999999948,,,,,,,6.000000000000000,862098.492599999997765,8499861.432000000029802,"0","2273","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"247","0",1135.810058999999910,,,,,,,6.000000000000000,862088.942599999951199,8500847.780999999493361,"0","2274","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"248","0",557.843017600000053,,,,,,,5.389191332499998,863303.773799999966286,8480141.894999999552965,"0","2305","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"249","9",542.585998500000187,,,,,,,6.000000000000000,863294.406799999997020,8481128.333999998867512,"0","2306","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"250","3",548.536987299999964,,,,,,,6.000000000000000,863285.030799999949522,8482114.767999999225140,"0","2307","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"251","0",588.830017099999964,,,,,,,6.000000000000000,863275.645800000056624,8483101.198999999091029,"0","2308","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"252","4",660.122985799999810,,,,,,,6.000000000000000,863266.251900000032037,8484087.623999999836087,"0","2309","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"253","0",605.632995600000186,,,,,,,6.000000000000000,863256.848899999982677,8485074.046000000089407,"0","2310","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"254","0",755.226013200000011,,,,,,,6.000000000000000,863238.016100000008009,8487046.877999998629093,"0","2312","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"255","0",748.151000999999951,,,,,,,6.000000000000000,863228.586299999966286,8488033.287000000476837,"0","2313","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"256","0",895.468994099999804,,,,,,,6.000000000000000,863219.147400000016205,8489019.691999999806285,"0","2314","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"257","0",1026.489990000000034,,,,,,,6.000000000000000,863209.699600000050850,8490006.093000000342727,"0","2315","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"258","0",1008.049987999999985,,,,,,,6.000000000000000,863200.242899999953806,8490992.491000000387430,"0","2316","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"259","0",1076.400024000000030,,,,,,,4.256512709500000,863190.777099999948405,8491978.883999999612570,"0","2317","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"260","0",1042.140014999999948,,,,,,,2.399719945500000,863181.302400000044145,8492965.273000000044703,"0","2318","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"261","0",1068.000000000000000,,,,,,,1.638209110000000,863171.818699999945238,8493951.657999999821186,"0","2319","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"262","0",912.872009299999945,,,,,,,4.846483050500000,863162.325999999884516,8494938.038999998942018,"0","2320","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"263","0",1015.299987999999985,,,,,,,3.163018817500000,863152.824400000041351,8495924.417000001296401,"0","2321","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"264","0",1039.400024000000030,,,,,,,3.546436174500000,863143.313899999950081,8496910.789999999105930,"0","2322","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"265","0",1127.459961000000021,,,,,,,6.000000000000000,863133.794400000013411,8497897.160000000149012,"0","2323","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"266","0",1121.239990000000034,,,,,,,6.000000000000000,863124.265899999998510,8498883.525000000372529,"0","2324","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"267","0",1098.119995000000017,,,,,,,6.000000000000000,863114.728499999968335,8499869.887000000104308,"0","2325","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"268","0",1168.180053999999927,,,,,,,6.000000000000000,863105.182099999976344,8500856.244999999180436,"0","2326","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"269","0",1179.579956000000038,,,,,,,6.000000000000000,863095.626799999969080,8501842.598999999463558,"0","2327","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"270","4",566.758972200000017,,,,,,,3.471687321500000,864319.942299999995157,8480150.164999999105930,"0","2357","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"271","0",567.315978999999970,,,,,,,2.676034115500000,864310.579400000046007,8481136.611999999731779,"0","2358","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"272","9",585.245971700000041,,,,,,,2.499593245000000,864301.207399999955669,8482123.055999999865890,"0","2359","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"273","0",602.778991700000006,,,,,,,5.644922691500000,864291.826499999966472,8483109.494999999180436,"0","2360","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"274","0",586.682006799999954,,,,,,,6.000000000000000,864282.436499999952503,8484095.929999999701977,"0","2361","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"275","0",737.828979499999946,,,,,,,6.000000000000000,864235.351699999999255,8489028.042999999597669,"0","2366","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"276","0",966.822997999999984,,,,,,,6.000000000000000,864216.454799999948591,8491000.858999999240041,"0","2368","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"277","0",864.320983899999987,,,,,,,6.000000000000000,864206.992800000007264,8491987.260999999940395,"0","2369","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"278","0",891.575012200000288,,,,,,,6.000000000000000,864197.521900000050664,8492973.660000000149012,"0","2370","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"279","0",1031.709961000000021,,,,,,,6.000000000000000,864188.042000000015832,8493960.053999999538064,"0","2371","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"280","0",954.588989299999980,,,,,,,6.000000000000000,864178.552999999956228,8494946.444000000134110,"0","2372","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"281","38",1031.050048999999944,,,,,,,1.000000000000000,864169.055099999997765,8495932.830000000074506,"0","2373","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"282","0",1035.510009999999966,,,,,,,4.143583525500000,864159.548199999961071,8496919.212999999523163,"0","2374","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"283","0",1119.760009999999966,,,,,,,6.000000000000000,864150.032400000025518,8497905.591000000014901,"0","2375","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"284","0",1086.729980000000069,,,,,,,6.000000000000000,864140.507499999948777,8498891.966000000014901,"0","2376","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"285","0",1049.020019999999931,,,,,,,6.000000000000000,864130.973699999973178,8499878.337000001221895,"0","2377","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"286","0",1079.339966000000004,,,,,,,6.000000000000000,864121.430900000035763,8500864.703999999910593,"0","2378","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"287","0",1119.750000000000000,,,,,,,6.000000000000000,864111.879100000020117,8501851.066999999806285,"0","2379","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"288","0",632.445007299999816,,,,,,,3.686048834500000,865317.393500000005588,8482131.337000001221895,"0","2411","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"289","0",747.919982900000036,,,,,,,6.000000000000000,865242.125299999956042,8490022.807000000029802,"0","2419","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"290","0",752.908996600000023,,,,,,,6.000000000000000,865232.676100000040606,8491009.222000000998378,"0","2420","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"291","0",1034.329956000000038,,,,,,,6.000000000000000,865223.217999999993481,8491995.632999999448657,"0","2421","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"292","0",970.913024899999982,,,,,,,6.000000000000000,865213.750800000037998,8492982.039999999105930,"0","2422","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"293","0",957.273010300000010,,,,,,,6.000000000000000,865204.274600000004284,8493968.444000000134110,"0","2423","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"294","0",902.684021000000030,,,,,,,4.859254607000000,865194.789400000008754,8494954.843000000342727,"0","2424","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"295","85",1026.599975999999970,,,,,,,1.000000000000000,865185.295200000051409,8495941.237999999895692,"0","2425","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"296","144",1053.239990000000034,,,,,,,1.633842422000000,865175.792000000015832,8496927.630000000819564,"0","2426","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"297","0",1102.449951000000056,,,,,,,4.929135108500001,865166.279800000018440,8497914.017000000923872,"0","2427","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"298","0",1099.359985000000052,,,,,,,6.000000000000000,865156.758499999996275,8498900.401000000536442,"0","2428","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"299","0",1052.780029000000013,,,,,,,6.000000000000000,865147.228299999958836,8499886.780999999493361,"0","2429","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"300","0",1145.270019999999931,,,,,,,6.000000000000000,865137.689099999959581,8500873.156999999657273,"0","2430","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"301","0",1158.810058999999910,,,,,,,6.000000000000000,865128.140800000051968,8501859.528999999165535,"0","2431","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"302","0",1187.719970999999987,,,,,,,6.000000000000000,865118.583600000012666,8502845.898000000044703,"0","2432","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"303","0",783.729980500000011,,,,,,,6.000000000000000,866248.906799999997020,8491017.578999999910593,"0","2472","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"304","0",791.625000000000000,,,,,,,6.000000000000000,866239.452500000013970,8492003.998999999836087,"0","2473","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"305","0",913.591003399999977,,,,,,,6.000000000000000,866229.989100000006147,8492990.414999999105930,"0","2474","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"306","0",795.236999500000024,,,,,,,6.000000000000000,866220.516599999973550,8493976.826999999582767,"0","2475","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"307","0",993.088989299999980,,,,,,,6.000000000000000,866211.035200000042096,8494963.235999999567866,"0","2476","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"308","0",919.049987799999712,,,,,,,5.778260532999999,866201.544699999969453,8495949.640000000596046,"0","2477","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"309","0",1056.390014999999948,,,,,,,3.755863019500000,866192.045099999988452,8496936.041000001132488,"0","2478","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"310","0",1042.069946000000073,,,,,,,1.644273521500000,866182.536599999992177,8497922.437000000849366,"0","2479","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"311","0",1096.670043999999962,,,,,,,3.288352674500000,866173.018900000024587,8498908.830000000074506,"0","2480","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"312","0",1069.160033999999996,,,,,,,6.000000000000000,866163.492300000041723,8499895.219000000506639,"0","2481","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"313","0",1088.670043999999962,,,,,,,6.000000000000000,866153.956600000034086,8500881.604000000283122,"0","2482","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"314","0",1117.890014999999948,,,,,,,6.000000000000000,866144.411899999948218,8501867.985999999567866,"0","2483","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"315","0",963.382995599999958,,,,,,,6.000000000000000,867265.147099999943748,8491025.928999999538064,"0","2524","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"316","0",1012.840026999999964,,,,,,,6.000000000000000,867255.696499999961816,8492012.358999999240041,"0","2525","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"317","0",886.184997599999974,,,,,,,6.000000000000000,867246.236799999955110,8492998.783999999985099,"0","2526","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"318","0",842.241027799999870,,,,,,,6.000000000000000,867236.768099999986589,8493985.205000000074506,"0","2527","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"319","0",1116.770019999999931,,,,,,,6.000000000000000,867227.290400000056252,8494971.622999999672174,"0","2528","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"320","0",1039.670043999999962,,,,,,,6.000000000000000,867217.803599999984726,8495958.036000000312924,"0","2529","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"321","0",987.117004400000042,,,,,,,6.000000000000000,867208.307700000004843,8496944.446000000461936,"0","2530","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"322","0",989.614990199999966,,,,,,,5.716853055500000,867198.802799999946728,8497930.851999999955297,"0","2531","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"323","0",1082.829956000000038,,,,,,,1.541516510000000,867189.288799999980256,8498917.254000000655651,"0","2532","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"324","0",1077.839966000000004,,,,,,,4.281938828500000,867179.765699999989010,8499903.652000000700355,"0","2533","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"325","0",1077.020019999999931,,,,,,,6.000000000000000,867170.233600000035949,8500890.046000000089407,"0","2534","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"326","0",1086.619995000000017,,,,,,,6.000000000000000,867160.692500000004657,8501876.436000000685453,"0","2535","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"327","0",1185.949951000000056,,,,,,,6.000000000000000,868271.949900000006892,8492020.712999999523163,"0","2577","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"328","0",1131.949951000000056,,,,,,,6.000000000000000,868262.494100000010803,8493007.146999999880791,"0","2578","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"329","0",1030.469970999999987,,,,,,,6.000000000000000,868253.029100000043400,8493993.577999999746680,"0","2579","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"330","0",1052.750000000000000,,,,,,,6.000000000000000,868243.555099999997765,8494980.004000000655651,"0","2580","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"331","0",1130.150024000000030,,,,,,,6.000000000000000,868234.072000000043772,8495966.427000001072884,"0","2581","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"332","0",1107.469970999999987,,,,,,,6.000000000000000,868224.579799999948591,8496952.845000000670552,"0","2582","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"333","0",1072.489990000000034,,,,,,,6.000000000000000,868215.078499999945052,8497939.259999999776483,"0","2583","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"334","0",1101.130004999999983,,,,,,,4.534125125000000,868205.568100000033155,8498925.671000000089407,"0","2584","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"335","0",1092.050048999999944,,,,,,,2.391898979500000,868196.048700000043027,8499912.077999999746680,"0","2585","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"336","0",1063.199951000000056,,,,,,,6.000000000000000,868186.520099999965169,8500898.482000000774860,"0","2586","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"337","0",1218.599975999999970,,,,,,,6.000000000000000,869288.212900000042282,8492029.061000000685453,"0","2629","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"338","0",1130.060058999999910,,,,,,,6.000000000000000,869278.760800000047311,8493015.504000000655651,"0","2630","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"339","0",1061.050048999999944,,,,,,,6.000000000000000,869269.299600000027567,8494001.944000000134110,"0","2631","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"340","0",839.935974100000180,,,,,,,6.000000000000000,869259.829299999983050,8494988.379000000655651,"0","2632","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"341","0",1129.949951000000056,,,,,,,6.000000000000000,869250.349799999967217,8495974.811000000685453,"0","2633","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"342","0",1190.939941000000090,,,,,,,6.000000000000000,869240.861299999989569,8496961.239000000059605,"0","2634","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"343","0",1107.709961000000021,,,,,,,6.000000000000000,869231.363699999987148,8497947.662999998778105,"0","2635","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"344","0",1104.939941000000090,,,,,,,5.258256145500001,869221.856900000013411,8498934.082999998703599,"0","2636","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"345","0",1107.359985000000052,,,,,,,1.548681083000000,869212.341099999961443,8499920.498999999836087,"0","2637","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"346","0",1104.599975999999970,,,,,,,6.000000000000000,869202.816100000054576,8500906.912000000476837,"0","2638","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"347","0",1082.949951000000056,,,,,,,6.000000000000000,870285.579600000055507,8494010.303999999538064,"0","2683","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"348","0",1073.400024000000030,,,,,,,6.000000000000000,870276.112899999949150,8494996.748999999836087,"0","2684","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"349","0",1020.250000000000000,,,,,,,6.000000000000000,870266.637199999997392,8495983.189999999478459,"0","2685","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"350","0",1069.859985000000052,,,,,,,6.000000000000000,870257.152400000020862,8496969.627000000327826,"0","2686","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"351","0",1123.410033999999996,,,,,,,6.000000000000000,870247.658399999956600,8497956.060000000521541,"0","2687","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"352","0",1205.640014999999948,,,,,,,4.491082230000000,870238.155200000037439,8498942.489000000059605,"0","2688","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"353","0",1105.920043999999962,,,,,,,6.000000000000000,871282.934200000017881,8495991.562999999150634,"0","2737","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
"354","0",1060.930053999999927,,,,,,,6.000000000000000,871273.452999999979511,8496978.008999999612570,"0","2738","4",total_cluster,C:/Users/Asus/Desktop/POLIMI/Thesis/GISELE/Output/Clusters/total_cluster.shp
